,mutantID,testID,is_output_x_equal,is_output_y_equal,is_int_x_equal,is_int_y_equal
0,Num1326Line146Vers12,VRfNx3Krud5jD43PHgxJdc,True,True,True,False
1,Num1326Line146Vers12,SVumrKz2o5MrZ4LmouTKTt,True,True,True,False
2,Num1326Line146Vers12,x9GsMzyJggmJVBFwtDdWgGy,True,True,True,False
3,Num1326Line146Vers12,HGG3ZoLQDvNSCo68FfqnyR,True,True,True,False
4,Num1326Line146Vers12,HrsMvznCqa4BcUSMQxhswN,True,True,True,False
5,Num1326Line146Vers12,iZ6RWNFtznDcnW86BLoVzz,True,True,True,False
6,Num1326Line146Vers12,JSoCQLK4JncUyGkTJmBf8U,True,True,True,False
7,Num1326Line146Vers12,x8q6CUrM8evZ5i2MZSmuTyF,True,True,True,False
8,Num1326Line146Vers12,grCYYqDppVgYjxEzo9gi8b,True,True,True,False
9,Num1326Line146Vers12,GXKoJAoFCeMDN9hNHHZJbw,True,True,True,False
10,Num1326Line146Vers12,DmDYBcDbmmYZFZEFtSzUHf,True,True,True,False
11,Num1326Line146Vers12,a7JrStTEFDWRVJDJEE8iSi,True,True,True,False
12,Num1326Line146Vers12,EGeSryitfwa2bo5qB9Z94f,True,True,True,False
13,Num1326Line146Vers12,x7ametREFiSraNdMc3Su6Sd,True,True,True,False
14,Num1326Line146Vers12,fumRDcrFqivMfX8wvHsy2i,True,True,True,False
15,Num1326Line146Vers12,gVMc9vqN7G2m9EYvFDZKVT,True,True,True,False
16,Num1326Line146Vers12,mpt5sxNXi3ZtuMbWEwTepW,True,True,True,False
17,Num1326Line146Vers12,aHnRKeJd2osztTy9fkh9Am,True,True,True,False
18,Num1326Line146Vers12,TNA7oJx2UdQErSeLKuK7fE,True,True,True,False
19,Num1326Line146Vers12,fPjqNeKg8Y9FytR4jHQMi9,True,True,True,False
20,Num1326Line146Vers12,jLntuYZDrWcLvC4MJ5v23b,True,True,True,False
21,Num1326Line146Vers12,kcqGZAaauZU3gHx6LpaaJv,True,True,True,False
22,Num1326Line146Vers12,SctED2kh5TbqELR9zaVCwj,True,True,True,False
23,Num1326Line146Vers12,x8KYKfn8tieHKjYkFTJe23w,True,True,True,False
24,Num1326Line146Vers12,x4qUhjzqKzvKTysxmYtdtvG,True,True,True,False
25,Num1326Line146Vers12,mPj6cLgddNdt8f7zyHo6mA,True,True,True,False
26,Num1326Line146Vers12,o9mEQL5eKtK5c8fdjA5e5P,True,True,True,False
27,Num1326Line146Vers12,x8DL2scNsMvJaGeqBxMWU9n,True,True,True,False
28,Num1326Line146Vers12,CFPucPcFjWGdGqdpUGTDM9,True,True,True,False
29,Num1326Line146Vers12,JFyUSoESZtgRLyCpBGPPEZ,True,True,True,False
30,Num1326Line146Vers12,x748vyTMHhyrecXxanBWjAq,True,True,True,False
31,Num1326Line146Vers12,ZHUo9LALvgNyx8hGQ6xTkg,True,True,True,False
32,Num1326Line146Vers12,x9Gt4m3ixi6Z2iPgr4S9mZQ,True,True,True,False
33,Num1326Line146Vers12,a7TVyGyHzB6cy9Ugiw9ubw,True,True,True,False
34,Num1326Line146Vers12,HNUGfo5en84QZsSUfRVEUh,True,True,True,False
35,Num1326Line146Vers12,k7oZ58dZ4Xdi3zSZxVafyV,True,True,True,False
36,Num1326Line146Vers12,x6q86zD4g8aZbVVqZcdmEDZ,True,True,True,False
37,Num1326Line146Vers12,x9saWi9wChZ6xzpRWjjw8kP,True,True,True,False
38,Num1326Line146Vers12,fehxPttF25H2GhXo44NGgu,True,True,True,False
39,Num1326Line146Vers12,bEWNkMUyS9U6X2PDhjFM3d,True,True,True,False
40,Num1326Line146Vers12,x5gMSVk4vgNeWihtwsCaD5R,True,True,True,False
41,Num1326Line146Vers12,bkmk3hfxU8HRJjkgHEPkRL,True,True,True,False
42,Num1326Line146Vers12,aHPQQ8RHzbYvv4N5SbmyS9,True,True,True,False
43,Num1326Line146Vers12,aySNvZ66jzH2QwCwQ6iULY,True,True,True,False
44,Num1326Line146Vers12,XqwEAJRUts6BNai8oWkA2t,True,True,True,False
45,Num1326Line146Vers12,THBABTChki8CYZZkjFwWFn,True,True,True,False
46,Num1326Line146Vers12,x2FZryZG7v5LxgJAaDnaozV,True,True,True,False
47,Num1326Line146Vers12,x7tRzbZu3xFHe2SZ7DqKzrP,True,True,True,False
48,Num1326Line146Vers12,F2GwHjD4J2wDoEq8ixXY25,True,True,True,False
49,Num1326Line146Vers12,MHyUvHTtW6PjkYd5aZEHaj,True,True,True,False
50,Num1326Line146Vers12,JsP7Bx2LLJFBDy544emtmp,True,True,True,False
51,Num1326Line146Vers12,GnjwJnAQFuDeKzNeLJDnf6,True,True,True,False
52,Num1326Line146Vers12,BXjdVB53kVCLDT8jmdLXDL,True,True,True,False
53,Num1326Line146Vers12,x5iXieBpEqDCpMpBY6TThrM,True,True,True,False
54,Num1326Line146Vers12,KCquU8wqagoA5BKiRayYUR,True,True,True,False
55,Num1326Line146Vers12,MKpZPvonb2ueXFA55aRuYu,True,True,True,False
56,Num1326Line146Vers12,cajucmziWvqioudNXC7mQm,True,True,True,False
57,Num1326Line146Vers12,Rw4TPxbauHxuA8jpbDKy5A,True,True,True,False
58,Num1326Line146Vers12,XCi6uNXM2CEn4CfSNV2232,True,True,True,False
